0.08163130283355713,0.07941485196352005,0.10034781694412231,0.10352694243192673,2
0.08024772256612778,0.06882619857788086,0.07870417088270187,0.06901796907186508,1
0.06364473700523376,0.09529782086610794,0.01967604272067547,0.01150299422442913,0
0.07748055458068848,0.06617904454469681,0.07673656940460205,0.06326647102832794,1
0.09546711295843124,0.0820620059967041,0.09641261398792267,0.0862724557518959,1
0.06779548525810242,0.0820620059967041,0.029514065012335777,0.005751497112214565,0
0.06917906552553177,0.06088471785187721,0.06493093818426132,0.057514969259500504,1
0.07609697431325912,0.06088471785187721,0.07870417088270187,0.07476945966482162,1
0.08024772256612778,0.0714733675122261,0.0806717723608017,0.057514969259500504,1
0.06087758019566536,0.07941485196352005,0.025578854605555534,0.01150299422442913,0
0.06917906552553177,0.087356336414814,0.027546459808945656,0.01150299422442913,0
0.08024772256612778,0.0714733675122261,0.10034781694412231,0.10927844047546387,2
0.08854920417070389,0.07412052899599075,0.11018583923578262,0.12078142911195755,2
0.07748055458068848,0.07412052899599075,0.09641261398792267,0.11502993851900101,2
0.07609697431325912,0.06353188306093216,0.07476896047592163,0.06326647102832794,1
0.08854920417070389,0.07412052899599075,0.11018583923578262,0.12653294205665588,2
0.06917906552553177,0.07941485196352005,0.03148166835308075,0.01150299422442913,0
0.06641190499067307,0.09000349789857864,0.037384480237960815,0.01150299422442913,0
0.08439846336841583,0.07941485196352005,0.090509794652462,0.08052095770835876,1
0.07748055458068848,0.0714733675122261,0.08263937383890152,0.07476945966482162,1
0.08716562390327454,0.0767676904797554,0.11018583923578262,0.10352694243192673,2
0.06917906552553177,0.08470917493104935,0.02361125312745571,0.01150299422442913,0
0.08993278443813324,0.08470917493104935,0.10034781694412231,0.11502993851900101,2
0.08578203618526459,0.09000349789857864,0.10625063627958298,0.13228443264961243,2
0.07194622606039047,0.0714733675122261,0.07673656940460205,0.08052095770835876,1
0.09269994497299194,0.0820620059967041,0.09247739613056183,0.0862724557518959,1
0.07886413484811783,0.07412052899599075,0.08854219317436218,0.07476945966482162,1
0.07609697431325912,0.06353188306093216,0.07280135899782181,0.057514969259500504,1
0.07471339404582977,0.07941485196352005,0.08854219317436218,0.0862724557518959,1
0.07886413484811783,0.07412052899599075,0.0806717723608017,0.07476945966482162,1
